campus_id,date,energy_consumption_kWh,avg_power_kW,electricity_coverage,water_consumption_L,water_coverage,coverage,air_temperature,relative_humidity,energy_reference_kWh,water_reference_L,relative_energy,relative_water,energy_efficiency,water_efficiency,environmental_deviation,environmental_efficiency,day_of_week,month,is_weekend,BSEI
1,2021-10-17,44782.27537,1865.9281404166668,1.0,223966.011,1.0,1.0,13.047916666666666,74.41666666666667,52478.31325,321997.946,0.8533482232300978,0.6955510548505176,0.4259862444617048,0.4987995063507224,1.0247241609987883,0.35889544911576365,6,10,1,43.500645807641284
1,2021-10-18,51340.28822,2139.1786758333333,1.0,224509.13,1.0,1.0,12.420833333333334,82.64583333333333,52478.31325,321997.946,0.978314374843212,0.6972377705788223,0.37594426617270793,0.4979588825241036,1.455703407171466,0.2332362461389328,0,10,0,37.703571177892435
1,2021-10-19,52041.17393,2168.3822470833334,1.0,225085.101,1.0,1.0,12.018749999999999,86.5,52478.31325,321997.946,0.9916700958371599,0.6990265118026561,0.37095664025340935,0.49706895910179716,1.7282797372301457,0.17758964820974016,1,10,0,35.46702587648087
1,2021-10-20,53246.87296,2218.619706666667,1.0,225764.248,1.0,1.0,15.304166666666667,75.85416666666667,52478.31325,321997.946,1.0146452822585719,0.7011356774306877,0.3625310032061688,0.49602166318701935,0.6613866663442447,0.516135130823705,2,10,0,43.41934106967972
1,2021-10-21,53710.04064,2237.91836,1.0,227027.673,1.0,1.0,18.245833333333334,70.0625,52478.31325,321997.946,1.0234711695883252,0.7050593825837634,0.35934542387914553,0.4940792336835108,0.0972086949663217,0.9073666235254234,3,10,0,48.346587329720144
1,2021-10-22,54487.71994,2270.321664166667,1.0,228210.358,1.0,1.0,18.70625,78.5,52478.31325,321997.946,1.038290230107577,0.7087323407957391,0.3540595250562426,0.49226782994631535,0.6192917398551082,0.5383255771570372,4,10,0,43.20796767608834
1,2021-10-23,45784.70453,1907.6960220833334,1.0,229507.608,1.0,1.0,12.997916666666667,90.29166666666667,52478.31325,321997.946,0.8724500025732058,0.7127610932027498,0.41792637322867854,0.4902885943436792,1.848548298174233,0.15746559355905182,5,10,1,36.35717760146585
1,2021-10-24,46744.31258,1947.6796908333333,1.0,230019.739,1.0,1.0,11.464583333333332,76.27083333333333,52478.31325,321997.946,0.8907358046611759,0.7143515722923276,0.41035370147432854,0.48950942038071615,1.371868207260945,0.25363267825173696,6,10,1,39.6441097978413
1,2021-10-25,52665.83056,2194.4096066666666,1.0,230595.797,1.0,1.0,11.597916666666668,65.89583333333333,52478.31325,321997.946,1.0035732343207506,0.7161405837042203,0.36656726747454715,0.4886344653270763,1.3454054127794788,0.26043410314104526,0,10,0,37.857607244494694
1,2021-10-26,52690.25661,2195.4273587499997,1.0,231329.14800000002,1.0,1.0,12.0875,75.875,52478.31325,321997.946,1.0040386846846683,0.7184180858097773,0.36639668830764804,0.48752286561927405,1.2432185794040294,0.28845430915074094,1,10,0,38.60040358421596
1,2021-10-27,52782.87725,2199.2865520833334,1.0,232024.12900000002,1.0,1.0,17.233333333333334,61.354166666666664,52478.31325,321997.946,1.0058036164110133,0.720576425664529,0.36575059349235955,0.4864717603175791,0.7995589170079276,0.4495271991969863,2,10,0,42.11672904372295
1,2021-10-28,54252.56954,2260.523730833333,1.0,233380.564,1.0,1.0,17.71896551724138,75.10344827586206,52478.31325,321997.946,1.0338093238924748,0.7247889835918395,0.3556495923933742,0.4844267801700297,0.3310360366934209,0.7181792877674208,3,10,0,45.607521068864365
1,2021-10-29,49692.28329,2070.51180375,1.0,234158.307,1.0,1.0,13.911475409836067,64.80327868852459,52478.31325,321997.946,0.9469108325428124,0.7272043499308533,0.3879375784663622,0.4832581239660798,0.9595567926040872,0.38306262454593504,4,10,0,41.788761107318116
1,2021-10-30,44706.28498,1862.7618741666665,1.0,233756.424,1.0,1.0,10.077083333333333,76.91666666666667,52478.31325,321997.946,0.8519001890747698,0.7259562581184912,0.42660353391362915,0.4838616510241046,1.6530046791288628,0.19147372632356843,5,10,1,37.9826499324702
1,2021-10-31,45599.25201,1899.96883375,1.0,235847.899,1.0,1.0,13.104166666666666,71.91666666666667,52478.31325,321997.946,0.8689161138387007,0.7324515635264331,0.41940589121712957,0.4807290065802955,0.97929681733316,0.3755751039218008,6,10,1,43.03184934905514
1,2021-11-10,53665.3185,2236.0549375,1.0,176472.314544577,1.0,1.0,12.177083333333334,87.5625,52478.31325,321997.946,1.0226189672740673,0.5480541622603301,0.35965178940515696,0.5780735540522758,1.7703944619586576,0.17026581219119777,2,11,0,36.565084202308014
1,2021-11-11,53305.62781,2221.0678254166664,1.0,253082.035,1.0,1.0,11.697916666666666,77.16666666666667,52478.31325,321997.946,1.0157648847450331,0.7859740664308461,0.3621253397268552,0.45567562720986254,1.3521923584954418,0.2586725356138969,3,11,0,36.691554020826395
1,2021-11-12,51863.77055,2160.990439583333,1.0,304516.898,1.0,1.0,11.497916666666667,96.5625,52478.31325,321997.946,0.9882895874135208,0.9457106847507655,0.37221278430711774,0.3884034403902731,2.4380724978024872,0.08732901621160886,4,11,0,28.27071978380914
1,2021-11-13,43729.69671,1822.0706962499999,1.0,255115.637,1.0,1.0,11.277999999999999,86.56,52478.31325,321997.946,0.8332908205657695,0.7922896408786408,0.43461668487243804,0.4528068424096345,1.837360149813631,0.15923723419025437,5,11,1,36.068355878420874
1,2021-11-14,44103.74202,1837.6559175,1.0,255512.556,1.0,1.0,10.648214285714285,71.625,52478.31325,321997.946,0.8404184374199565,0.7935223164435963,0.4315299173802877,0.4522490223555601,1.4698951191957006,0.22994960122117158,6,11,1,38.67796486548566
1,2021-11-15,51798.94479,2158.28936625,1.0,257553.252,1.0,1.0,10.13265306122449,70.61224489795919,52478.31325,321997.946,0.9870543007591808,0.799859922087826,0.3726728578950252,0.44939190958892666,1.572964846344912,0.20742927384674947,0,11,0,35.390796789670226
1,2021-11-16,53372.63485,2223.859785416667,1.0,259062.521,1.0,1.0,10.629166666666666,79.27083333333333,52478.31325,321997.946,1.0170417367597082,0.8045471227943796,0.3616632543273768,0.4472904483454922,1.6158183954203513,0.19872796581442206,1,11,0,34.56170345075191
1,2021-11-17,51564.38693,2148.5161220833334,1.0,255187.869,1.0,1.0,14.379166666666668,72.5,52478.31325,321997.946,0.9825846856844241,0.7925139652909463,0.37434229019927173,0.4527052781729178,0.7305789095992928,0.4816300890868769,2,11,0,42.07742643345593
1,2021-11-18,52712.79343,2196.3663929166664,1.0,261277.091,1.0,1.0,17.570588235294117,63.450980392156865,52478.31325,321997.946,1.004468134844254,0.8114247132495683,0.36623937297334813,0.4442247223156746,0.621241837958807,0.537276812399294,3,11,0,42.30530568445299
1,2021-11-19,51552.93813,2148.0390887500002,1.0,264413.654,1.0,1.0,14.754166666666665,71.10416666666667,52478.31325,321997.946,0.9823665231846986,0.8211656542678691,0.37442396655808996,0.439918562570219,0.6460945554676856,0.5240885840242215,4,11,0,42.37160143954763
1,2021-11-20,44573.31921,1857.2216337500001,1.0,266065.359,1.0,1.0,13.704166666666666,67.45833333333333,52478.31325,321997.946,0.8493664611066745,0.8262952056222123,0.42768580172591375,0.4376677554624336,0.9048572132408917,0.40459965245182433,5,11,1,42.6394769816732
1,2021-11-21,45112.09593,1879.6706637500001,1.0,267506.4,1.0,1.0,13.643749999999999,75.79166666666667,52478.31325,321997.946,0.8596331157804505,0.8307705167783898,0.42331736229120703,0.43571343243736266,0.9492312996228257,0.3870384257170706,6,11,1,42.00208849379834
1,2021-11-22,50628.04452,2109.501855,1.0,269149.7,1.0,1.0,15.706249999999999,81.16666666666667,52478.31325,321997.946,0.9647422217786317,0.835873965481755,0.38108142157011776,0.4334954557646051,0.9357558721587528,0.3922892329281296,0,11,0,40.09810690463255
1,2021-11-23,54125.60973,2255.2337387499997,1.0,271063.363,1.0,1.0,19.816666666666666,71.10416666666667,52478.31325,321997.946,1.0313900424381495,0.8418170561870604,0.35651105049111903,0.4309267934078422,0.3687896351654376,0.691570877342413,1,11,0,43.495207960220455
1,2021-11-24,54815.38173,2283.97423875,1.0,273320.366,1.0,1.0,20.314583333333335,82.54166666666667,52478.31325,321997.946,1.044533986236686,0.8488264269859659,0.3518557508005248,0.4279168290274865,1.0403272043615637,0.3533390489640699,2,11,0,37.711881421228796
1,2021-11-25,53005.88122,2208.5783841666666,1.0,275493.064,1.0,1.0,15.010416666666666,93.08333333333333,52478.31325,321997.946,1.010053066444547,0.8555739793445764,0.3641996522780608,0.42503915735685605,1.8784121224044024,0.1528325926359167,3,11,0,32.31440121253062
1,2021-11-26,39581.84868,1649.2436950000001,1.0,198598.194,1.0,1.0,15.151020408163264,79.85714285714286,52478.31325,321997.946,0.7542515418023654,0.6167685119333028,0.4703625297085051,0.5396856103996935,0.9095810095974847,0.4026929131573801,4,11,0,47.84524840469124
1,2021-11-29,46166.92541,1923.6218920833335,1.0,158913.00400000002,1.0,1.0,19.316666666666666,63.4375,52478.31325,321997.946,0.8797334089239235,0.49352179408001573,0.4148935038451317,0.6104726449328829,0.6728745052604634,0.5102397808315198,0,11,0,49.50049269662236
1,2021-11-30,55349.71777,2306.238240416667,1.0,284339.528,1.0,1.0,22.24791666666667,57.958333333333336,52478.31325,321997.946,1.054716021574874,0.8830476452790789,0.34829132048444467,0.41352072482480745,1.3628090945819047,0.2559408042647605,1,11,0,34.775721369852256
1,2021-12-10,50014.97749,2083.9573954166667,1.0,176894.588139628,1.0,1.0,15.133333333333333,73.72916666666667,52478.31325,321997.946,0.95305992880783,0.5493655793059873,0.3855594321702207,0.5773159554123106,0.60954294506903,0.5435992670298881,4,12,0,47.56545089908505
1,2021-12-11,43356.550690000004,1806.5229454166667,1.0,254752.62,1.0,1.0,16.58125,69.9375,52478.31325,321997.946,0.8261803401236415,0.7911622516995808,0.43771803127479597,0.4533176198123297,0.2942512241322829,0.7450892835199736,5,12,1,49.28560250757079
1,2021-12-12,43187.07823,1799.4615929166666,1.0,315170.42,1.0,1.0,18.620833333333334,65.91666666666667,52478.31325,321997.946,0.8229509592707803,0.9787963678501228,0.43913387442184804,0.37576310732757995,0.43590762338018807,0.6466774610542937,6,12,1,44.92893417467176
1,2021-12-13,54305.22899,2262.7178745833335,1.0,318248.279,1.0,1.0,22.112244897959183,62.63265306122449,52478.31325,321997.946,1.034812775542095,0.9883549971464725,0.355292894217817,0.3721884387645214,1.0735075998874914,0.34180748837764535,0,12,0,35.83333724331556
1,2021-12-14,53020.87531,2209.203137916667,1.0,321997.946,1.0,1.0,18.8,73.60416666666667,52478.31325,321997.946,1.010338786184215,1.0,0.3640956081126685,0.36787944117144233,0.26364382827108224,0.7682471188377816,1,12,0,42.42717032465842
1,2021-12-15,52145.21824,2172.7174266666666,1.0,325121.076,1.0,1.0,15.814583333333333,86.0625,52478.31325,321997.946,0.9936527111987541,1.0096992233608844,0.3702219045098163,0.3643285446085768,1.2887981694899417,0.2756018107951506,2,12,0,34.70459517140997
1,2021-12-16,49979.15912,2082.4649633333333,1.0,327430.13300000003,1.0,1.0,16.072916666666668,65.91666666666667,52478.31325,321997.946,0.9523773921982905,1.0168702535760896,0.3858226804258964,0.36172527881155275,0.5648649829833192,0.5684368902296767,3,12,0,40.76087903132512
1,2021-12-17,52389.80048,2182.9083533333333,1.0,330204.976,1.0,1.0,20.072916666666668,56.6875,52478.31325,321997.946,0.9983133457514471,1.0254878333913349,0.3685004501603535,0.3586214751959378,1.2366865525817905,0.2903446676499328,4,12,0,34.80187025153781
1,2021-12-18,47379.32755,1974.1386479166667,1.0,333467.029,1.0,1.0,23.726530612244897,47.673469387755105,52478.31325,321997.946,0.902836326394313,1.0356184973925269,0.4054181293136028,0.35500674226456375,2.215834679657613,0.10906244404307512,5,12,1,29.76283385613164
1,2021-12-19,44030.25317,1834.5938820833335,1.0,335464.24199999997,1.0,1.0,17.098181818181818,75.0,52478.31325,321997.946,0.8390180713363535,1.0418210618026738,0.43213464055873846,0.3528116048577791,0.3640697093206409,0.6948427560381399,6,12,1,44.26351463886498
1,2021-12-20,50914.70361,2121.44598375,1.0,338217.287,1.0,1.0,18.708333333333332,54.0625,52478.31325,321997.946,0.9702046513470971,1.0503709455339196,0.37900546618685865,0.34980796533881625,1.3833175108825535,0.2507453213639767,0,12,0,33.929497194118284
1,2021-12-21,51574.71857,2148.946607083333,1.0,340835.206,1.0,1.0,18.977083333333333,71.0625,52478.31325,321997.946,0.982781560152374,1.0585011806255435,0.3742685990142521,0.3469754743549438,0.20046616964621122,0.8183491745995396,1,12,0,42.621117089138515
1,2021-12-22,50050.00744,2085.416976666667,1.0,342114.174,1.0,1.0,17.145833333333332,67.1875,52478.31325,321997.946,0.9537274416875432,1.0624731562728664,0.3853021521617649,0.3456000296453516,0.355070581630247,0.701123954990365,2,12,0,41.80906224728137
1,2021-12-23,45181.70693,1882.5711220833334,1.0,338975.803,1.0,1.0,16.570833333333333,66.97916666666667,52478.31325,321997.946,0.860959587530188,1.0527266003119162,0.4227562160235695,0.3489849083335708,0.43431855709348177,0.6477058913115428,3,12,0,43.05250210417904
1,2021-12-24,45887.96611,1911.9985879166668,1.0,342910.724,1.0,1.0,19.724999999999998,61.479166666666664,52478.31325,321997.946,0.8744177026307148,1.064946929816751,0.4171048280223913,0.34474615002310566,0.8509146384117038,0.42702418055958624,4,12,0,39.20357206241474
1,2021-12-25,41245.07986,1718.5449941666666,1.0,343419.533,1.0,1.0,18.495833333333334,73.64583333333333,52478.31325,321997.946,0.7859452277651092,1.0665270920703327,0.45568876847644746,0.34420182534368854,0.233465900290577,0.7917845949045248,5,12,1,46.132476031522835
1,2021-12-26,40312.06182,1679.6692425,1.0,343789.297,1.0,1.0,15.660416666666668,60.583333333333336,52478.31325,321997.946,0.7681661113602961,1.0676754347992021,0.46386296178403774,0.34380679054137375,0.966759151039495,0.38031358189962905,6,12,1,40.14336628636929
1,2021-12-27,44363.7972,1848.49155,1.0,344071.955,1.0,1.0,17.072916666666668,56.583333333333336,52478.31325,321997.946,0.8453739164339471,1.0685532602745236,0.4293967696803976,0.34350512060819594,1.1854974158723945,0.30559413431408416,0,12,0,37.10155191465668
1,2021-12-28,43521.99516,1813.416465,1.0,344438.743,1.0,1.0,17.41875,66.1875,52478.31325,321997.946,0.8293329656512921,1.0696923607084128,0.43634024320157005,0.34311405654917304,0.4100253815207841,0.6636334058974692,1,12,0,43.622494617099896
1,2021-12-29,44208.13669,1842.0056954166666,1.0,344911.612,1.0,1.0,18.379166666666666,70.29166666666667,52478.31325,321997.946,0.8424077290632049,1.0711609073431791,0.43067233179855585,0.3426105473599396,0.10191729651215958,0.9031042384508089,2,12,0,46.099261531605286
1,2021-12-30,47351.49278,1972.9788658333334,1.0,345479.94200000004,1.0,1.0,23.139583333333334,60.125,52478.31325,321997.946,0.9023059211987916,1.0729259186019777,0.40563322223390785,0.3420063692339115,1.3617049009577744,0.25622356855351697,3,12,0,34.857470289548424
1,2021-12-31,49527.10329,2063.62930375,1.0,345073.948,1.0,1.0,28.0125,42.020833333333336,52478.31325,321997.946,0.9437632466207362,1.07166505962743,0.3891605690512504,0.34243786300314377,3.093385118573261,0.0453481853038034,4,12,0,24.208817599753377
1,2022-01-01,45665.12447,1902.7135195833334,1.0,346865.75299999997,1.0,1.0,27.453061224489797,37.63265306122449,52478.31325,321997.946,0.8701713458749554,1.0772297069249006,0.4188797697776029,0.34053760909909925,3.3053203044751482,0.03668745879697698,5,1,1,23.93875328264882
1,2022-01-02,44233.31935,1843.0549729166667,1.0,393143.171,1.0,1.0,23.827083333333334,52.6875,52478.31325,321997.946,0.8428875970017957,1.2209493131363018,0.43046571553271323,0.2949500340362737,1.8936252762727295,0.15052512333404836,6,1,1,30.56371290451837
1,2022-01-03,46509.49867,1937.8957779166667,1.0,456229.266,1.0,1.0,18.770833333333332,62.229166666666664,52478.31325,321997.946,0.8862613104280748,1.4168701125814014,0.41219394074480875,0.24247173973243943,0.7322334419627043,0.48083387537959804,0,1,0,35.3041799284306
1,2022-01-13,53683.57444,2236.8156016666667,1.0,347265.347,1.0,1.0,25.579166666666666,56.895833333333336,52478.31325,321997.946,1.022966843165448,1.0784706899962648,0.35952669697791234,0.34011526980320433,1.9069344652999332,0.14853502866344628,3,1,0,29.547037115466253
1,2022-01-14,54813.17993,2283.8824970833334,1.0,349077.873,1.0,1.0,25.620833333333334,68.66666666666667,52478.31325,321997.946,1.044492029857686,1.0840996886359022,0.3518705137034555,0.338206139698539,1.544527048739666,0.21341278120212423,4,1,0,31.400018176442433
1,2022-01-15,44796.24281,1866.5101170833334,1.0,353298.148,1.0,1.0,20.835416666666667,77.83333333333333,52478.31325,321997.946,0.853614379650436,1.0972062163402745,0.425872880574698,0.33380235377033457,0.7927604678147108,0.4525936989321739,5,1,1,39.58575953418047
1,2022-01-16,46849.86555,1952.0777312500002,1.0,353425.26,1.0,1.0,24.650000000000002,52.270833333333336,52478.31325,321997.946,0.8927471682790796,1.0976009766223789,0.4095291604725762,0.3336706078647294,2.025176667829859,0.13197052618174254,6,1,1,30.393789199110365
1,2022-01-17,53317.31967,2221.5549862499997,1.0,354171.392,1.0,1.0,20.979166666666668,63.854166666666664,52478.31325,321997.946,1.0159876788722815,1.0999181715277153,0.362044669314617,0.3328983231447923,0.8380718529799617,0.4325437278004744,0,1,0,36.42990487572567
1,2022-01-18,53225.59675,2217.7331979166665,1.0,352062.79,1.0,1.0,18.55,56.895833333333336,52478.31325,321997.946,1.0142398536408752,1.0933696763394882,0.36267801344873685,0.33508545962255465,1.1520130134679527,0.3160000164090184,1,1,0,34.31835226145352
1,2022-01-19,53566.52627,2231.9385945833333,1.0,357532.189,1.0,1.0,20.227083333333333,62.145833333333336,52478.31325,321997.946,1.0207364328730593,1.1103554958701507,0.36032948396261305,0.3294418250474763,0.8508676786855761,0.4270442339690029,2,1,0,36.12701169364862
1,2022-01-20,54860.87267,2285.869694583333,1.0,359736.562,1.0,1.0,21.4375,55.770833333333336,52478.31325,321997.946,1.0454008384120463,1.1172014184214702,0.3515508760372973,0.3271941941597649,1.4184954406907606,0.24207796369244658,3,1,0,31.81761999143028
1,2022-01-21,56345.11255,2347.7130229166664,1.0,365599.999,1.0,1.0,24.12708333333333,50.229166666666664,52478.31325,321997.946,1.0736837573566638,1.1354109662550456,0.34174728173862884,0.3212900548281953,2.0884285778019867,0.12388165332282204,4,1,0,27.301262360355587
